evaluation_id,candidate_sk,technology_sk,location_sk,application_date_sk,years_of_experience,code_challenge_score,technical_interview_score,is_hired
7303,7303,86,237,20210430,17,5,6,0
7304,7304,77,40,20210922,18,4,4,0
7305,7305,127,31,20190805,7,10,0,0
7306,7306,37,114,20201211,11,0,9,0
7307,7307,163,143,20191013,26,3,2,0
7308,7308,119,43,20180709,24,7,9,1
7309,7309,23,96,20210121,1,5,1,0
7310,7310,42,38,20220616,16,5,4,0
7311,7311,140,47,20200323,27,8,10,1
7312,7312,84,239,20210316,23,1,3,0
7313,7313,135,99,20180314,3,4,8,0
7314,7314,55,192,20210720,14,0,8,0
7315,7315,101,241,20210311,9,3,2,0
7316,7316,9,157,20200511,2,2,8,0
7317,7317,119,112,20201029,9,9,10,1
7318,7318,56,38,20210602,13,6,8,0
7319,7319,119,109,20210529,6,8,3,0
7320,7320,137,113,20181116,24,1,10,0
7321,7321,149,179,20190112,1,8,5,0
7322,7322,105,197,20181107,7,0,5,0
7323,7323,27,99,20201116,21,9,0,0
7324,7324,40,187,20190523,5,2,1,0
7325,7325,69,210,20190623,24,8,6,0
7326,7326,63,120,20191111,25,3,4,0
7327,7327,120,236,20180609,6,6,0,0
7328,7328,99,6,20211001,6,2,7,0
7329,7329,78,200,20190922,2,7,10,1
7330,7330,64,17,20201115,11,7,2,0
7331,7331,21,123,20181128,25,0,3,0
7332,7332,92,52,20210404,25,8,3,0
7333,7333,140,170,20180624,30,0,3,0
7334,7334,14,64,20200613,22,3,2,0
7335,7335,78,233,20200209,24,1,0,0
7336,7336,32,118,20191208,17,5,1,0
7337,7337,48,222,20210513,14,0,4,0
7338,7338,122,131,20190419,10,4,9,0
7339,7339,68,93,20180314,17,3,0,0
7340,7340,150,73,20220111,4,1,5,0
7341,7341,154,41,20210220,22,7,9,1
7342,7342,15,79,20180602,18,2,8,0
7343,7343,15,17,20190128,4,7,9,1
7344,7344,64,12,20181002,20,0,1,0
7345,7345,49,57,20200927,23,5,9,0
7346,7346,96,77,20190716,2,8,3,0
7347,7347,148,92,20180527,7,5,5,0
7348,7348,55,108,20181103,17,10,4,0
7349,7349,68,73,20180121,6,2,10,0
7350,7350,163,73,20180428,19,10,6,0
7351,7351,18,197,20210920,14,5,5,0
7352,7352,44,240,20210729,28,6,4,0
7353,7353,119,129,20211019,14,2,4,0
7354,7354,57,12,20190715,14,9,5,0
7355,7355,9,3,20180319,18,2,6,0
7356,7356,30,107,20191014,18,7,3,0
7357,7357,160,20,20190423,5,2,0,0
7358,7358,37,104,20200814,26,4,5,0
7359,7359,20,4,20190910,5,1,9,0
7360,7360,106,18,20181226,6,0,7,0
7361,7361,39,28,20190330,28,4,5,0
7362,7362,122,3,20191229,4,0,6,0
7363,7363,97,114,20181004,24,7,0,0
7364,7364,61,74,20211222,6,2,10,0
7365,7365,78,204,20190327,5,4,10,0
7366,7366,28,138,20180710,10,4,5,0
7367,7367,35,209,20180505,17,9,1,0
7368,7368,17,77,20190307,6,7,10,1
7369,7369,125,123,20180710,21,5,5,0
7370,7370,43,103,20220205,7,6,10,0
7371,7371,20,33,20201111,0,1,1,0
7372,7372,152,125,20200826,9,0,8,0
7373,7373,145,17,20201220,1,3,7,0
7374,7374,153,176,20200801,16,2,9,0
7375,7375,84,17,20180830,7,6,1,0
7376,7376,70,20,20180524,5,3,9,0
7377,7377,9,173,20210105,30,8,10,1
7378,7378,92,53,20180915,18,0,2,0
7379,7379,3,174,20200907,22,7,4,0
7380,7380,13,235,20180305,24,5,1,0
7381,7381,30,231,20190316,13,8,9,1
7382,7382,110,203,20200207,21,1,2,0
7383,7383,90,128,20210925,6,2,3,0
7384,7384,22,32,20180307,16,3,0,0
7385,7385,46,117,20190612,24,8,1,0
7386,7386,46,71,20200309,6,1,3,0
7387,7387,159,73,20211226,28,2,5,0
7388,7388,22,142,20210429,5,6,5,0
7389,7389,31,196,20200321,8,7,8,1
7390,7390,1,146,20180515,30,9,1,0
7391,7391,144,110,20180727,9,0,5,0
7392,7392,69,203,20180109,30,3,0,0
7393,7393,89,222,20210830,8,7,9,1
7394,7394,118,167,20220208,12,10,10,1
7395,7395,121,104,20211205,26,10,4,0
7396,7396,109,72,20190115,19,7,7,1
7397,7397,7,191,20201227,11,4,2,0
7398,7398,120,217,20190127,10,4,1,0
7399,7399,140,62,20210622,23,3,4,0
7400,7400,53,169,20190801,22,7,5,0
7401,7401,71,228,20200512,10,7,10,1
7402,7402,132,190,20220118,14,3,0,0
7403,7403,49,3,20190325,23,3,0,0
7404,7404,51,46,20210301,4,4,4,0
7405,7405,45,243,20211016,29,4,0,0
7406,7406,132,203,20180907,3,7,2,0
7407,7407,121,123,20200417,24,8,0,0
7408,7408,45,227,20210218,10,8,5,0
7409,7409,108,235,20191210,8,4,8,0
7410,7410,16,123,20200114,21,1,10,0
7411,7411,126,113,20220510,20,6,5,0
7412,7412,61,129,20180731,30,0,2,0
7413,7413,136,136,20180107,8,1,0,0
7414,7414,145,104,20180819,19,9,3,0
7415,7415,37,62,20210201,11,1,1,0
7416,7416,118,184,20200205,20,6,2,0
7417,7417,7,122,20200130,15,9,1,0
7418,7418,49,93,20180520,8,5,2,0
7419,7419,149,89,20180410,15,4,2,0
7420,7420,85,157,20200122,7,4,10,0
7421,7421,43,68,20191025,17,8,0,0
7422,7422,138,181,20220412,18,8,5,0
7423,7423,151,183,20181016,23,4,7,0
7424,7424,43,218,20220518,4,1,10,0
7425,7425,16,157,20220101,15,3,8,0
7426,7426,57,166,20200514,16,9,8,1
7427,7427,64,26,20210722,27,4,3,0
7428,7428,114,91,20191224,3,0,5,0
7429,7429,38,88,20211208,6,7,9,1
7430,7430,88,149,20220211,4,1,7,0
7431,7431,81,222,20190104,26,1,1,0
7432,7432,2,45,20200421,5,2,2,0
7433,7433,51,172,20201117,15,8,10,1
7434,7434,58,28,20200718,27,10,2,0
7435,7435,62,92,20210306,19,6,8,0
7436,7436,8,11,20180304,10,6,4,0
7437,7437,34,19,20190912,23,2,7,0
7438,7438,4,226,20200707,27,7,1,0
7439,7439,144,45,20220211,17,3,0,0
7440,7440,98,93,20211207,19,4,1,0
7441,7441,139,75,20190313,1,10,3,0
7442,7442,126,113,20181119,17,5,9,0
7443,7443,148,148,20180626,2,7,8,1
7444,7444,89,84,20200407,23,7,4,0
7445,7445,12,190,20200601,30,6,6,0
7446,7446,152,127,20211001,18,0,3,0
7447,7447,144,4,20210620,28,1,2,0
7448,7448,64,108,20200324,24,9,1,0
7449,7449,88,126,20190414,9,4,6,0
7450,7450,142,222,20210830,16,4,7,0
7451,7451,9,70,20181221,7,2,4,0
7452,7452,93,38,20200531,13,0,6,0
7453,7453,99,231,20220131,22,6,0,0
7454,7454,79,139,20190820,20,6,0,0
7455,7455,60,54,20200706,24,3,10,0
7456,7456,87,21,20190816,10,3,9,0
7457,7457,133,107,20220301,11,3,9,0
7458,7458,133,195,20180107,13,1,1,0
7459,7459,121,5,20200118,25,0,1,0
7460,7460,136,171,20181025,14,10,6,0
7461,7461,8,156,20220323,20,9,2,0
7462,7462,111,187,20200531,16,1,0,0
7463,7463,84,198,20210310,19,4,4,0
7464,7464,24,117,20190628,25,3,5,0
7465,7465,49,95,20200723,8,5,5,0
7466,7466,59,95,20210616,29,10,10,1
7467,7467,157,50,20200116,25,2,4,0
7468,7468,114,36,20191026,9,7,2,0
7469,7469,76,220,20180201,1,5,4,0
7470,7470,48,185,20210702,5,0,4,0
7471,7471,30,119,20200920,13,10,1,0
7472,7472,160,68,20210823,15,10,10,1
7473,7473,117,36,20200924,14,6,1,0
7474,7474,151,115,20201108,4,1,1,0
7475,7475,66,141,20210703,29,10,1,0
7476,7476,131,213,20180830,19,7,4,0
7477,7477,60,194,20180403,24,10,0,0
7478,7478,160,240,20211127,0,0,0,0
7479,7479,168,63,20180815,29,6,7,0
7480,7480,98,204,20220122,29,4,0,0
7481,7481,101,230,20180604,19,10,9,1
7482,7482,42,111,20211217,1,10,4,0
7483,7483,130,119,20220302,23,9,4,0
7484,7484,112,43,20220320,1,5,7,0
7485,7485,73,240,20190913,27,10,1,0
7486,7486,29,204,20211110,7,4,9,0
7487,7487,104,68,20180829,26,5,6,0
7488,7488,90,200,20201022,13,8,8,1
7489,7489,91,232,20200423,21,3,5,0
7490,7490,104,189,20180510,30,7,2,0
7491,7491,7,208,20211008,21,10,3,0
7492,7492,10,97,20201201,17,3,3,0
7493,7493,60,19,20180428,21,10,2,0
7494,7494,96,137,20191108,15,9,0,0
7495,7495,21,50,20180523,29,2,9,0
7496,7496,76,62,20210806,7,9,7,1
7497,7497,10,83,20210715,27,3,10,0
7498,7498,107,28,20200526,11,9,0,0
7499,7499,85,141,20181107,26,7,0,0
7500,7500,122,71,20190223,28,1,5,0
7501,7501,3,111,20180621,9,0,0,0
7502,7502,111,76,20190915,2,7,2,0
7503,7503,40,47,20190530,28,10,8,1
7504,7504,6,39,20211223,3,10,9,1
7505,7505,102,43,20200203,4,8,9,1
7506,7506,88,101,20220613,11,5,5,0
7507,7507,119,141,20210306,10,0,8,0
7508,7508,57,6,20180409,22,8,7,1
7509,7509,42,109,20180226,8,0,9,0
7510,7510,10,228,20180512,24,2,2,0
7511,7511,46,122,20200412,10,8,5,0
7512,7512,136,47,20180411,12,0,7,0
7513,7513,23,88,20220516,26,7,10,1
7514,7514,39,71,20191122,14,5,7,0
7515,7515,27,217,20200401,23,9,3,0
7516,7516,147,240,20180424,12,4,5,0
7517,7517,39,34,20181105,29,8,1,0
7518,7518,67,185,20200804,15,4,8,0
7519,7519,87,54,20180629,26,10,6,0
7520,7520,42,39,20210525,23,9,4,0
7521,7521,38,9,20220330,20,6,1,0
7522,7522,113,119,20180323,24,3,10,0
7523,7523,99,79,20210313,23,2,4,0
7524,7524,160,148,20180418,17,10,3,0
7525,7525,148,64,20201003,24,1,3,0
7526,7526,31,157,20200702,8,5,4,0
7527,7527,124,69,20180904,17,7,0,0
7528,7528,157,131,20210910,1,9,1,0
7529,7529,64,70,20190820,6,3,1,0
7530,7530,119,27,20220702,17,2,8,0
7531,7531,147,232,20190611,21,3,5,0
7532,7532,8,11,20190819,2,9,6,0
7533,7533,41,2,20200924,15,3,6,0
7534,7534,105,113,20190111,6,10,1,0
7535,7535,6,145,20210224,0,6,6,0
7536,7536,52,177,20200821,11,0,4,0
7537,7537,50,51,20220308,6,5,7,0
7538,7538,14,36,20190507,15,10,9,1
7539,7539,64,20,20211031,9,3,0,0
7540,7540,74,87,20210223,26,2,5,0
7541,7541,126,3,20191025,2,10,0,0
7542,7542,63,9,20220426,17,1,6,0
7543,7543,5,19,20210528,29,4,3,0
7544,7544,141,153,20191229,20,0,8,0
7545,7545,164,210,20180505,17,1,8,0
7546,7546,50,46,20200509,4,2,10,0
7547,7547,127,194,20180601,22,10,6,0
7548,7548,105,230,20190910,19,4,0,0
7549,7549,117,205,20180222,7,6,5,0
7550,7550,50,169,20210706,5,6,3,0
7551,7551,139,192,20191121,26,4,0,0
7552,7552,96,94,20210816,14,4,8,0
7553,7553,23,194,20210913,3,7,0,0
7554,7554,93,193,20200612,21,8,8,1
7555,7555,61,137,20210221,3,10,5,0
7556,7556,22,235,20180707,1,10,0,0
7557,7557,165,223,20200907,28,6,0,0
7558,7558,167,143,20220301,1,0,2,0
7559,7559,20,45,20220607,17,8,2,0
7560,7560,75,127,20200606,15,4,5,0
7561,7561,95,31,20200306,22,1,3,0
7562,7562,75,131,20180512,16,3,5,0
7563,7563,98,128,20220609,19,4,3,0
7564,7564,145,104,20190706,1,2,8,0
7565,7565,120,7,20211227,26,2,6,0
7566,7566,38,160,20210116,2,8,4,0
7567,7567,129,63,20220101,6,5,7,0
7568,7568,61,140,20220208,10,7,0,0
7569,7569,103,123,20200322,12,9,5,0
7570,7570,62,223,20190415,24,5,7,0
7571,7571,159,167,20201227,26,5,5,0
7572,7572,119,112,20200330,25,8,4,0
7573,7573,118,128,20211014,12,3,7,0
7574,7574,9,241,20201225,30,7,5,0
7575,7575,94,25,20200729,19,4,9,0
7576,7576,129,54,20210526,15,5,9,0
7577,7577,161,47,20210823,10,5,5,0
7578,7578,69,233,20210622,12,0,0,0
7579,7579,32,134,20200605,4,2,5,0
7580,7580,68,101,20210120,14,9,3,0
7581,7581,37,34,20190815,8,0,1,0
7582,7582,64,133,20220620,10,3,7,0
7583,7583,111,25,20180101,9,0,1,0
7584,7584,23,157,20181027,18,10,1,0
7585,7585,23,184,20180618,22,2,8,0
7586,7586,12,97,20181014,12,1,3,0
7587,7587,130,114,20190614,12,10,7,1
7588,7588,66,168,20210523,28,8,10,1
7589,7589,162,137,20211002,7,1,1,0
7590,7590,25,189,20190527,9,4,2,0
7591,7591,68,184,20191021,7,2,8,0
7592,7592,90,101,20201107,3,6,3,0
7593,7593,133,105,20191103,21,5,2,0
7594,7594,149,68,20200719,8,4,5,0
7595,7595,151,164,20210330,2,7,8,1
7596,7596,104,175,20190318,16,2,7,0
7597,7597,56,70,20190418,21,9,3,0
7598,7598,161,168,20190928,27,4,4,0
7599,7599,31,129,20210102,14,0,2,0
7600,7600,146,186,20190718,8,9,2,0
7601,7601,72,196,20200118,22,4,10,0
7602,7602,66,167,20181028,0,9,1,0
7603,7603,159,221,20220701,4,3,2,0
7604,7604,6,126,20190523,12,10,1,0
7605,7605,91,219,20181225,22,10,3,0
7606,7606,65,38,20201002,1,2,5,0
7607,7607,13,184,20181214,8,10,10,1
7608,7608,111,225,20190826,16,3,9,0
7609,7609,77,5,20190620,4,8,5,0
7610,7610,78,48,20200223,2,3,6,0
7611,7611,34,228,20190502,22,10,7,1
7612,7612,143,141,20190112,24,8,10,1
7613,7613,106,241,20200128,7,9,1,0
7614,7614,83,243,20181206,22,7,0,0
7615,7615,62,143,20180520,22,5,9,0
7616,7616,49,200,20200119,16,5,4,0
7617,7617,145,1,20201227,0,6,1,0
7618,7618,39,195,20220512,8,7,8,1
7619,7619,117,40,20210201,7,8,6,0
7620,7620,133,176,20210714,10,0,7,0
7621,7621,78,217,20211121,5,3,9,0
7622,7622,22,238,20210618,13,9,7,1
7623,7623,55,241,20191004,8,5,9,0
7624,7624,7,42,20210617,6,10,0,0
7625,7625,57,64,20211111,10,9,0,0
7626,7626,100,27,20191002,16,4,4,0
7627,7627,153,184,20201013,25,6,4,0
7628,7628,88,156,20201130,11,6,4,0
7629,7629,18,78,20210512,15,2,0,0
7630,7630,144,244,20220223,21,7,10,1
7631,7631,138,115,20181111,23,10,8,1
7632,7632,66,89,20180509,0,10,3,0
7633,7633,14,20,20210128,2,6,3,0
7634,7634,14,86,20180928,4,4,8,0
7635,7635,88,221,20181003,4,2,6,0
7636,7636,8,126,20190615,23,7,1,0
7637,7637,26,78,20190629,5,7,8,1
7638,7638,35,12,20180815,20,5,5,0
7639,7639,46,206,20190722,20,5,3,0
7640,7640,42,38,20211129,9,4,6,0
7641,7641,20,104,20220618,20,9,7,1
7642,7642,10,45,20210304,24,9,5,0
7643,7643,96,232,20180228,7,3,4,0
7644,7644,65,239,20210508,24,5,8,0
7645,7645,129,111,20200626,4,6,5,0
7646,7646,163,221,20191215,6,5,5,0
7647,7647,89,218,20210520,13,4,2,0
7648,7648,58,151,20190222,25,10,1,0
7649,7649,58,107,20181211,14,9,5,0
7650,7650,48,196,20190620,14,8,2,0
7651,7651,14,67,20180614,14,9,0,0
7652,7652,86,115,20190506,3,6,2,0
7653,7653,18,212,20190825,19,4,1,0
7654,7654,12,83,20181005,12,8,5,0
7655,7655,96,213,20201224,11,0,9,0
7656,7656,60,77,20180519,18,0,9,0
7657,7657,23,234,20200924,6,1,2,0
7658,7658,5,117,20180916,29,1,8,0
7659,7659,137,201,20190624,25,4,6,0
7660,7660,44,81,20220513,11,6,0,0
7661,7661,43,168,20200128,6,3,6,0
7662,7662,1,101,20201006,25,8,3,0
7663,7663,25,178,20200403,24,8,1,0
7664,7664,107,3,20210111,13,2,0,0
7665,7665,35,66,20200521,6,5,9,0
7666,7666,48,100,20181212,4,5,1,0
7667,7667,86,93,20210305,30,0,9,0
7668,7668,14,151,20180630,27,5,2,0
7669,7669,49,55,20180220,4,5,10,0
7670,7670,120,29,20180214,9,4,4,0
7671,7671,46,78,20200221,11,9,6,0
7672,7672,83,154,20200601,1,4,3,0
7673,7673,10,47,20180108,13,0,7,0
7674,7674,128,205,20220605,3,4,3,0
7675,7675,154,192,20190710,19,2,4,0
7676,7676,140,93,20200901,1,3,6,0
7677,7677,3,150,20210624,6,1,7,0
7678,7678,45,50,20210129,12,5,4,0
7679,7679,114,7,20210827,5,0,8,0
7680,7680,137,148,20200227,10,1,9,0
7681,7681,20,157,20190913,4,9,4,0
7682,7682,78,59,20210706,8,10,1,0
7683,7683,56,244,20210227,15,6,5,0
7684,7684,88,45,20190330,14,3,4,0
7685,7685,125,80,20181106,11,0,2,0
7686,7686,103,233,20180526,22,6,1,0
7687,7687,21,41,20190513,1,4,3,0
7688,7688,29,97,20210327,26,4,2,0
7689,7689,38,49,20210115,9,1,4,0
7690,7690,44,181,20210824,16,7,3,0
7691,7691,128,33,20201104,5,0,4,0
7692,7692,121,225,20211007,26,4,2,0
7693,7693,123,240,20210924,14,8,3,0
7694,7694,59,181,20201129,6,2,3,0
7695,7695,14,49,20180420,5,1,5,0
7696,7696,101,108,20210601,18,1,3,0
7697,7697,80,160,20220308,7,6,2,0
7698,7698,114,118,20210930,25,5,9,0
7699,7699,4,32,20190217,20,4,8,0
7700,7700,68,244,20210716,14,9,9,1
7701,7701,62,90,20190309,30,3,9,0
7702,7702,18,220,20210209,29,2,1,0
7703,7703,129,104,20200217,13,3,1,0
7704,7704,83,204,20211115,22,8,8,1
7705,7705,145,169,20190309,30,9,8,1
7706,7706,61,223,20210312,7,2,8,0
7707,7707,13,111,20210108,20,3,7,0
7708,7708,75,87,20210623,23,7,8,1
7709,7709,87,137,20210404,9,3,0,0
7710,7710,111,236,20201123,26,8,3,0
7711,7711,9,242,20180308,8,6,6,0
7712,7712,103,176,20180916,21,7,0,0
7713,7713,127,56,20210218,3,6,2,0
7714,7714,102,231,20200627,26,5,10,0
7715,7715,53,38,20191111,26,0,10,0
7716,7716,64,236,20220406,10,4,1,0
7717,7717,4,120,20211016,22,7,4,0
7718,7718,77,3,20210419,27,8,6,0
7719,7719,89,83,20180404,29,8,6,0
7720,7720,42,95,20201125,0,5,3,0
7721,7721,40,129,20211203,29,9,4,0
7722,7722,162,50,20211031,23,2,1,0
7723,7723,79,215,20190420,15,8,2,0
7724,7724,78,216,20200419,9,8,5,0
7725,7725,60,221,20190119,7,7,9,1
7726,7726,116,171,20180624,30,1,2,0
7727,7727,134,177,20191112,13,10,6,0
7728,7728,40,4,20190118,14,5,1,0
7729,7729,86,200,20190310,14,0,0,0
7730,7730,66,188,20180415,24,3,5,0
7731,7731,57,2,20210329,29,1,10,0
7732,7732,38,136,20200916,19,5,2,0
7733,7733,114,77,20200207,30,6,10,0
7734,7734,65,158,20200921,18,6,2,0
7735,7735,114,190,20201104,12,3,4,0
7736,7736,112,208,20210702,22,5,9,0
7737,7737,155,75,20180625,13,8,6,0
7738,7738,101,159,20180607,9,6,5,0
7739,7739,153,82,20190919,12,3,4,0
7740,7740,57,218,20210110,2,7,9,1
7741,7741,7,30,20211226,9,10,9,1
7742,7742,95,209,20180408,13,8,9,1
7743,7743,117,149,20210629,6,10,5,0
7744,7744,66,225,20191212,30,8,5,0
7745,7745,46,195,20181010,0,2,1,0
7746,7746,131,5,20210827,24,2,2,0
7747,7747,64,156,20220322,9,10,2,0
7748,7748,9,34,20190916,3,7,8,1
7749,7749,56,166,20200901,14,0,5,0
7750,7750,122,134,20190712,26,4,9,0
7751,7751,52,172,20190929,13,2,9,0
7752,7752,9,132,20210831,30,7,2,0
7753,7753,110,104,20180629,4,6,5,0
7754,7754,161,131,20180104,28,3,0,0
7755,7755,73,122,20181024,4,2,0,0
7756,7756,116,203,20200528,1,6,8,0
7757,7757,56,206,20180205,26,9,4,0
7758,7758,14,49,20211124,8,10,3,0
7759,7759,37,240,20220411,8,8,0,0
7760,7760,141,74,20190212,12,4,3,0
7761,7761,48,32,20180205,23,5,9,0
7762,7762,61,43,20201021,11,6,0,0
7763,7763,62,61,20200502,27,5,9,0
7764,7764,131,21,20200910,1,7,8,1
7765,7765,97,13,20211015,22,2,8,0
7766,7766,112,147,20210815,3,10,2,0
7767,7767,64,83,20210509,18,8,10,1
7768,7768,143,52,20200204,21,3,0,0
7769,7769,123,83,20180625,19,0,4,0
7770,7770,29,125,20190221,10,2,1,0
7771,7771,65,49,20210306,23,6,1,0
7772,7772,128,194,20180421,8,7,0,0
7773,7773,69,183,20210203,14,3,1,0
7774,7774,127,163,20181101,23,5,10,0
7775,7775,81,3,20180201,0,6,3,0
7776,7776,51,16,20210817,24,10,3,0
7777,7777,61,39,20200709,7,9,5,0
7778,7778,52,219,20201101,1,3,1,0
7779,7779,11,240,20201206,10,8,9,1
7780,7780,20,68,20220401,18,4,9,0
7781,7781,164,74,20200202,14,1,2,0
7782,7782,160,124,20200724,19,6,6,0
7783,7783,52,134,20200226,13,1,8,0
7784,7784,135,74,20200302,24,9,8,1
7785,7785,124,157,20210314,28,6,8,0
7786,7786,82,164,20181209,2,2,8,0
7787,7787,104,192,20210527,11,0,8,0
7788,7788,122,130,20220511,12,10,7,1
7789,7789,78,227,20200416,18,2,0,0
7790,7790,52,194,20200920,16,1,9,0
7791,7791,162,33,20180414,16,7,1,0
7792,7792,48,5,20211101,8,5,0,0
7793,7793,139,107,20200504,24,5,2,0
7794,7794,162,134,20200621,22,6,5,0
7795,7795,101,177,20220208,26,4,7,0
7796,7796,140,138,20190314,12,2,0,0
7797,7797,40,203,20180405,25,10,1,0
7798,7798,121,200,20180729,17,6,3,0
7799,7799,75,123,20210121,3,0,1,0
7800,7800,128,69,20181210,13,4,5,0
7801,7801,89,223,20210423,26,8,4,0
7802,7802,42,81,20200321,9,7,0,0
7803,7803,40,170,20190331,25,4,9,0
7804,7804,142,22,20220127,16,7,5,0
7805,7805,145,72,20210903,12,7,6,0
7806,7806,131,68,20220405,0,7,6,0
7807,7807,16,83,20181122,26,2,3,0
7808,7808,168,126,20201222,1,10,2,0
7809,7809,105,190,20190131,10,0,7,0
7810,7810,56,7,20181018,20,10,1,0
7811,7811,92,3,20180413,21,2,3,0
7812,7812,29,230,20180318,18,2,4,0
7813,7813,28,181,20181211,10,2,8,0
7814,7814,16,163,20220210,18,3,0,0
7815,7815,109,139,20210102,19,5,6,0
7816,7816,152,180,20200217,1,8,5,0
7817,7817,95,217,20201031,18,3,7,0
7818,7818,148,188,20181119,19,7,9,1
7819,7819,107,162,20190313,18,7,9,1
7820,7820,142,49,20211108,19,4,3,0
7821,7821,130,8,20180427,27,7,3,0
7822,7822,29,4,20200113,12,5,7,0
7823,7823,119,205,20201203,4,4,2,0
7824,7824,116,196,20200114,6,7,4,0
7825,7825,114,231,20220228,14,1,7,0
7826,7826,94,188,20200218,25,3,6,0
7827,7827,121,217,20180220,24,3,2,0
7828,7828,141,231,20190907,9,8,4,0
7829,7829,29,129,20190122,3,6,5,0
7830,7830,133,217,20210211,18,5,8,0
7831,7831,22,135,20180609,16,10,9,1
7832,7832,112,76,20180531,24,5,4,0
7833,7833,47,45,20191101,27,7,9,1
7834,7834,74,39,20220518,19,8,1,0
7835,7835,55,234,20210807,15,5,3,0
7836,7836,80,58,20180628,28,4,8,0
7837,7837,105,115,20200609,15,9,7,1
7838,7838,2,80,20210429,20,3,9,0
7839,7839,50,169,20210919,24,10,4,0
7840,7840,148,163,20210501,23,8,7,1
7841,7841,64,5,20180126,25,9,5,0
7842,7842,154,113,20200311,29,10,7,1
7843,7843,70,75,20190101,8,5,5,0
7844,7844,54,230,20200930,23,2,8,0
7845,7845,46,36,20210826,14,1,7,0
7846,7846,1,71,20210503,18,0,1,0
7847,7847,155,44,20220326,11,3,4,0
7848,7848,75,134,20191226,7,10,4,0
7849,7849,11,121,20180206,0,0,0,0
7850,7850,48,12,20211031,21,0,0,0
7851,7851,130,82,20181129,22,0,0,0
7852,7852,61,199,20210508,13,6,5,0
7853,7853,91,224,20191214,22,5,5,0
7854,7854,113,236,20190916,0,10,4,0
7855,7855,84,112,20200825,24,8,5,0
7856,7856,91,176,20190406,11,4,10,0
7857,7857,44,6,20220521,13,4,4,0
7858,7858,92,160,20200321,29,7,2,0
7859,7859,152,187,20180924,10,6,5,0
7860,7860,40,217,20201020,10,9,8,1
7861,7861,40,150,20180903,23,10,7,1
7862,7862,88,54,20180426,19,7,2,0
7863,7863,12,145,20201216,14,9,4,0
7864,7864,168,97,20180907,1,4,7,0
7865,7865,141,4,20190610,3,8,7,1
7866,7866,60,72,20220326,23,6,1,0
7867,7867,99,163,20190307,15,9,5,0
7868,7868,45,36,20181029,8,2,4,0
7869,7869,119,15,20181225,6,1,9,0
7870,7870,87,215,20190227,14,9,3,0
7871,7871,31,174,20210302,16,10,2,0
7872,7872,147,170,20200101,16,3,4,0
7873,7873,123,66,20190319,15,6,7,0
7874,7874,4,215,20180309,24,4,3,0
7875,7875,120,146,20180226,1,3,5,0
7876,7876,93,59,20190616,22,4,1,0
7877,7877,98,35,20200513,28,9,4,0
7878,7878,34,239,20191205,10,8,4,0
7879,7879,22,19,20220109,24,4,9,0
7880,7880,120,188,20190202,5,3,4,0
7881,7881,34,222,20210903,23,8,2,0
7882,7882,46,112,20220629,20,6,5,0
7883,7883,4,206,20181121,12,4,10,0
7884,7884,75,41,20211221,28,0,2,0
7885,7885,101,4,20180309,21,4,3,0
7886,7886,12,60,20190102,15,6,6,0
7887,7887,105,216,20180608,28,1,8,0
7888,7888,39,50,20210919,8,10,9,1
7889,7889,73,149,20191129,30,3,0,0
7890,7890,137,126,20190328,13,1,2,0
7891,7891,14,132,20210622,10,10,1,0
7892,7892,26,5,20211231,16,0,9,0
7893,7893,118,98,20200110,19,6,7,0
7894,7894,39,143,20211001,21,1,1,0
7895,7895,120,230,20201206,6,0,8,0
7896,7896,52,79,20180514,9,9,0,0
7897,7897,96,56,20191007,20,2,1,0
7898,7898,164,232,20191009,30,4,3,0
7899,7899,16,184,20200125,23,8,3,0
7900,7900,34,234,20200717,25,8,3,0
7901,7901,54,182,20190710,22,0,4,0
7902,7902,9,78,20180914,3,7,2,0
7903,7903,143,132,20180521,2,1,2,0
7904,7904,154,87,20180502,22,10,6,0
7905,7905,43,38,20180720,19,10,9,1
7906,7906,157,126,20190705,21,0,3,0
7907,7907,17,220,20180316,26,0,1,0
7908,7908,155,44,20180831,4,10,5,0
7909,7909,28,93,20180414,2,7,8,1
7910,7910,107,154,20210330,5,1,2,0
7911,7911,52,20,20190927,28,10,3,0
7912,7912,21,134,20181201,7,3,9,0
7913,7913,31,112,20180925,25,9,9,1
7914,7914,160,157,20180808,14,2,0,0
7915,7915,48,158,20181111,7,9,10,1
7916,7916,151,156,20211126,27,3,10,0
7917,7917,81,96,20180225,25,5,9,0
7918,7918,43,13,20180101,16,10,6,0
7919,7919,100,20,20220422,7,9,7,1
7920,7920,77,97,20191217,2,5,9,0
7921,7921,56,171,20191108,9,8,9,1
7922,7922,79,201,20220616,6,1,3,0
7923,7923,26,14,20191115,15,8,0,0
7924,7924,108,163,20220610,29,2,5,0
7925,7925,9,152,20201118,13,10,2,0
7926,7926,15,18,20180520,22,10,4,0
7927,7927,106,209,20200204,12,3,3,0
7928,7928,109,94,20191020,21,10,8,1
7929,7929,104,26,20210309,20,6,6,0
7930,7930,92,5,20180707,8,3,9,0
7931,7931,168,168,20220308,23,2,6,0
7932,7932,46,201,20190416,9,8,5,0
7933,7933,20,100,20190120,18,10,1,0
7934,7934,123,182,20190528,19,9,10,1
7935,7935,53,90,20181213,26,3,4,0
